College_ID,College_Name,University_Name,State,City,College_Type,Establishment_Year,NAAC_Grade,NIRF_Rank,Total_Students,Total_Faculty,Student_Faculty_Ratio,UG_Courses,PG_Courses,Placement_Percentage,Average_Package_LPA,Highest_Package_LPA,Internship_Percentage,Research_Publications,Annual_Fees_INR,Graduation_Rate,Academic_Year
CLG01208,Guru Nanak School of Business Management,Andhra University,Delhi,Delhi,Deemed,2017,Not Accredited,307.0,3584,169.0,21.21,"BA, B.Arch, BCA, B.Tech","M.Pharm, M.Arch",60.0,12.27,16.32,39.4,16.0,107970.0,82.9,2023-24
CLG00248,Bhavan's Institute of Higher Education,Dr. APJ Abdul Kalam Technical University,Chandigarh,Chandigarh,Deemed,2008,B,457.0,4993,277.0,18.03,B.Pharm,Not Available,84.7,7.29,19.02,73.4,49.0,155335.0,66.8,2023-24
CLG00477,National Institute of Technology Kurukshetra,Kurukshetra University,Andhra Pradesh,Tirupati,Government,2009,A,367.0,3378,297.0,11.37,"B.Com, BA, LLB, B.Arch",MBA,71.4,6.28,10.47,76.1,20.0,72620.0,73.1,2023-24
CLG00086,"Manipal College of Arts, Science and Commerce",Utkal University,Delhi,Delhi,Government,2003,A,340.0,5093,538.0,9.47,"B.Sc, B.Tech, BA",Not Available,61.8,9.53,19.67,69.2,25.0,27568.0,92.6,2024-25
CLG00470,Indian Institute of Technology Guwahati,Calcutta University,Haryana,Faridabad,Government,1952,B++,5.0,5554,404.0,13.75,"B.Sc, BA",Not Available,50.5,11.95,25.79,66.1,1.0,34670.0,92.0,2024-25
CLG00226,Ashoka Institute of Engineering and Technology,Bharathiar University,Kerala,Thiruvananthapuram,Private,2005,A,247.0,1446,74.0,19.54,"B.Tech, B.Sc, B.Arch, BCA, BBA",Not Available,97.9,5.59,11.7,77.1,1.0,254091.0,68.0,2022-23
CLG00775,Vivekananda Institute of Pharmacy,JNTU Hyderabad,Rajasthan,Tirupati,Government,1995,B++,448.0,3774,238.0,15.86,"B.Pharm, LLB, BA, B.Sc","M.Arch, M.Tech, LLM",55.0,3.89,12.85,83.1,14.0,53225.0,77.9,2022-23
CLG00332,Ramaiah Institute of Information Technology,Mahatma Gandhi University,Delhi,Delhi,Autonomous,2011,A+,272.0,3162,132.0,23.95,"BCA, BBA, BA",Not Available,100.0,8.55,19.09,57.8,16.0,24532.0,95.8,2024-25
CLG00234,St. Xavier's School of Business Management,Punjab Technical University,Chandigarh,Chandigarh,Private,1972,B+,287.0,658,34.0,19.35,"B.Pharm, BCA",Not Available,59.9,7.26,9.95,59.7,55.0,207075.0,87.1,2023-24
CLG00589,National Institute of Technology Calicut,Punjab Technical University,Rajasthan,Kota,Government,1987,A++,247.0,4630,395.0,11.72,"B.Sc, B.Tech, BA, B.Com, B.Pharm",Not Available,58.9,5.39,32.8125,61.4,13.0,56699.0,84.0,2022-23
CLG00476,Indian Institute of Technology Hyderabad,Mahatma Gandhi University,Uttarakhand,Roorkee,Private,1973,B++,1.0,5442,598.0,9.1,"B.Sc, BA, B.Tech, BCA",M.Com,79.8,10.3,20.99,55.8,20.0,325656.0,82.4,2022-23
CLG01285,National Institute of Technology Silchar,Sharda University,Andhra Pradesh,Vijayawada,Deemed,1997,A++,372.0,5168,303.0,17.06,B.Arch,Not Available,78.3,4.78,9.88,64.7,55.0,263992.0,86.4,2024-25
CLG00600,Miranda House Law College,Osmania University,Himachal Pradesh,Solan,Private,2010,B+,90.0,5167,290.0,17.82,"LLB, BBA, B.Sc, BCA, B.Com","MCA, M.Arch, M.Tech, M.Pharm",100.0,6.26,14.74,71.0,20.0,458471.0,67.9,2022-23
CLG00422,"Netaji Subhas College of Arts, Science and Commerce",University of Delhi,Bihar,Gaya,Autonomous,2024,B+,455.0,2402,100.0,24.02,"BA, BCA, B.Com, B.Arch, BBA","LLM, MA, M.Tech",100.0,7.64,20.12,52.8,20.0,138155.0,100.0,2023-24
CLG00183,Vivekananda Institute of Management Studies,Jawaharlal Nehru University,Haryana,Gurugram,Private,1987,C,247.0,4286,235.0,18.24,"B.Sc, B.Tech","M.Sc, M.Pharm",60.8,10.05,18.39,100.0,7.0,301390.0,82.2,2022-23
CLG00989,Loyola Institute of Management and Research,Gujarat Technological University,Andhra Pradesh,Vijayawada,Government,2001,C,399.0,1988,194.0,10.25,"B.Arch, BCA",Not Available,77.8,9.59,18.33,14.6,54.0,60603.0,90.7,2022-23
CLG01001,Fergusson Institute of Information Technology,Chandigarh University,Uttarakhand,Haldwani,Private,2017,B+,77.0,2464,106.0,23.25,"B.Tech, BBA, B.Com, BA, B.Pharm","M.Sc, MBA, M.Arch",83.9,9.8,16.4,64.4,27.0,313690.0,74.3,2023-24
CLG01642,Indian Institute of Technology Gandhinagar,Chandigarh University,Gujarat,Vadodara,Private,1969,B++,336.0,5451,221.0,24.67,"BBA, B.Tech, BA, BCA, B.Com",Not Available,50.8,7.31,23.11,90.0,6.0,425579.0,72.3,2022-23
CLG01357,Vellore Institute of Pharmacy,VTU,Kerala,Thiruvananthapuram,Private,1992,B+,31.0,2997,238.0,12.59,"B.Com, BCA, B.Arch, B.Sc","M.Tech, M.Arch, MA, M.Com",75.6,10.8,14.52,63.4,39.0,324336.0,80.0,2022-23
CLG00050,Indian Institute of Technology Mandi,Rajasthan Technical University,Karnataka,Hubballi,Deemed,1983,A,352.0,4231,286.0,14.79,BCA,"M.Arch, MCA, M.Pharm, LLM",83.5,6.71,10.47,75.1,1.0,157579.0,70.5,2023-24
CLG01714,National Institute of Technology Raipur,SRM Institute of Science and Technology,Assam,Dibrugarh,Government,1955,B,225.0,2634,213.0,12.37,"B.Tech, B.Arch, B.Sc","MA, MCA",95.4,6.26,11.08,71.0,4.0,61642.0,72.8,2022-23
CLG01030,Amrita School of Business Management,SRM Institute of Science and Technology,Uttarakhand,Haldwani,Autonomous,2019,B++,387.0,3329,160.0,20.81,"BCA, B.Com, B.Tech",Not Available,93.1,4.08,12.76,72.8,14.0,151279.0,97.8,2022-23
CLG00530,DAV Institute of Management Studies,Ranchi University,Andhra Pradesh,Tirupati,Deemed,1997,A+,243.0,2466,257.0,9.6,"B.Pharm, B.Com",MA,56.9,5.08,6.73,92.6,13.0,209265.0,100.0,2024-25
CLG01259,Vivekananda Indian Institute of Technology,Jadavpur University,West Bengal,Kolkata,Deemed,1987,C,474.0,4156,216.0,19.24,"B.Com, BCA, B.Sc",Not Available,59.9,3.16,17.29,16.8,5.0,308607.0,90.6,2024-25
CLG00487,Christ Government Polytechnic College,Kurukshetra University,Assam,Guwahati,Private,2016,Not Accredited,387.0,5247,419.0,12.52,"B.Pharm, BCA, BBA, BA",Not Available,65.4,5.81,9.06,100.0,128.0,193360.0,90.0,2023-24
CLG01782,Ashoka Institute of Applied Sciences,VTU,West Bengal,Siliguri,Deemed,1976,A+,117.0,4602,211.0,21.81,"B.Tech, LLB, BBA, BCA",MA,100.0,8.2,17.26,69.3,12.0,209317.0,76.5,2023-24
CLG00498,"Bishop Cotton College of Arts, Science and Commerce",Guwahati University,Himachal Pradesh,Shimla,Private,2006,B,147.0,4792,206.0,23.26,"BA, LLB",Not Available,74.5,6.86,11.97,94.4,34.0,180050.0,71.9,2023-24
CLG01647,Ashoka Institute of Applied Sciences,Manipal Academy of Higher Education,Jharkhand,Jamshedpur,Private,1975,C,476.0,2425,281.0,8.63,"B.Sc, LLB, B.Tech, BA, B.Arch","M.Tech, LLM, M.Com",70.3,7.45,32.8125,24.3,20.0,130387.0,100.0,2024-25
CLG00107,Hansraj Institute of Information Technology,VIT University,Jammu And Kashmir,Jammu,Private,1974,Not Accredited,140.0,2643,151.0,17.5,"BBA, LLB","MCA, M.Pharm, M.Com",65.3,6.42,14.07,41.8,36.0,227903.0,80.3,2024-25
CLG00444,Ramaiah Institute of Management Studies,Jawaharlal Nehru University,Bihar,Patna,Private,2005,A+,344.0,2768,309.0,8.96,BBA,"M.Sc, M.Arch, LLM",78.3,7.01,32.8125,71.1,66.0,431340.0,75.9,2024-25
CLG01513,National Institute of Technology Durgapur,Guwahati University,Bihar,Gaya,Government,2002,C,196.0,4489,369.0,12.17,"B.Pharm, BCA, LLB, B.Tech","M.Pharm, LLM, M.Com, MA",32.8,7.48,13.97,43.7,1.0,67085.0,97.7,2023-24
CLG00647,Maharaja Indian Institute of Technology,Manipal Academy of Higher Education,Madhya Pradesh,Indore,Government,1958,Not Accredited,247.0,6105,458.0,13.33,"BA, B.Sc","M.Sc, M.Tech",50.7,12.15,15.02,91.7,0.0,140439.0,83.8,2024-25
CLG01037,Thapar Government Engineering College,Andhra University,Bihar,Gaya,Autonomous,1966,A++,225.0,4127,414.0,9.97,"B.Com, BA, BCA",Not Available,61.1,10.6,20.59,35.8,50.0,129397.0,73.7,2022-23
CLG00727,Amrita Institute of Higher Education,University of Mumbai,Tamil Nadu,Coimbatore,Private,2003,C,365.0,1364,66.0,20.67,"B.Pharm, LLB, BBA",Not Available,73.2,3.57,6.14,100.0,36.0,433389.0,73.4,2023-24
CLG00283,Netaji Subhas College of Engineering and Technology,Rajasthan Technical University,Bihar,Patna,Autonomous,1979,A,189.0,3420,321.0,10.65,B.Sc,Not Available,44.4,11.32,22.57,46.0,27.0,162408.0,65.2,2023-24
CLG00030,DAV Institute of Higher Education,Anna University,Karnataka,Hubballi,Government,2009,A,131.0,2101,145.0,14.49,"B.Pharm, BCA","MBA, M.Arch, M.Com",46.7,7.2,27.35,36.4,1.0,103238.0,62.8,2022-23
CLG00170,Indian Institute of Technology Hyderabad,Gujarat Technological University,Telangana,Warangal,Private,1960,B+,130.0,3630,153.0,23.73,B.Tech,M.Pharm,82.6,7.78,10.2,54.4,119.0,329426.0,64.9,2022-23
CLG01002,Fergusson Law College,Mahatma Gandhi University,Maharashtra,Mumbai,Autonomous,2019,B,193.0,2700,134.0,20.15,"BBA, B.Com","MA, M.Pharm, M.Sc, MBA",81.5,9.82,15.65,33.3,35.0,109634.0,70.6,2022-23
CLG01205,Thapar Law College,Jawaharlal Nehru University,West Bengal,Durgapur,Government,1983,B,199.0,4013,204.0,19.67,"B.Com, B.Pharm, B.Sc, BBA","M.Tech, M.Pharm",79.1,11.3,19.35,100.0,78.0,39298.0,78.7,2023-24
CLG00101,Miranda House Institute of Applied Sciences,Anna University,Karnataka,Hubballi,Private,1980,A,178.0,2667,302.0,8.83,"B.Pharm, LLB, B.Com",Not Available,100.0,4.3,7.96,79.2,34.0,121969.0,90.5,2023-24
CLG00198,Miranda House Institute of Management and Research,SRM Institute of Science and Technology,Haryana,Kurukshetra,Private,2009,C,238.0,1864,209.0,8.92,"B.Sc, B.Pharm, LLB, BBA, B.Tech","LLM, MBA, MA",95.4,7.22,14.98,84.1,20.0,278712.0,80.7,2022-23
CLG00496,Maharaja Institute of Technology and Science,Visvesvaraya Technological University,Rajasthan,Kota,Government,1992,A+,364.0,3128,270.0,11.59,"B.Tech, B.Com","MBA, M.Com, M.Tech",53.6,16.04,21.19,55.6,78.0,40749.0,100.0,2024-25
CLG00648,KIIT Government Engineering College,VIT University,Himachal Pradesh,Mandi,Autonomous,1994,B+,473.0,5331,472.0,11.29,"B.Arch, BBA, B.Com","MBA, MA, M.Tech",72.4,7.23,13.32,70.3,20.0,117983.0,84.8,2024-25
CLG00988,Fergusson College of Engineering,University of Delhi,Rajasthan,Jodhpur,Private,1996,B++,224.0,5743,416.0,13.81,B.Pharm,"MCA, MA",93.0,5.1,19.65,56.5,0.0,289763.0,81.0,2022-23
CLG00045,Christ Polytechnic Institute,Jadavpur University,Punjab,Amritsar,Private,2001,C,420.0,3328,134.0,24.84,"B.Pharm, B.Arch, B.Tech, B.Sc, BBA","M.Pharm, M.Tech, M.Sc",92.3,4.07,9.1,65.1,43.0,39649.0,76.2,2023-24
CLG01766,Ram Lal Anand Indian Institute of Technology,University of Delhi,Tamil Nadu,Trichy,Autonomous,1958,B+,226.0,2297,200.0,11.48,"B.Pharm, BBA, BCA","M.Com, MA, LLM, MCA",79.8,7.29,13.14,73.7,3.0,180921.0,92.6,2022-23
CLG00711,Bhavan's Institute of Applied Sciences,Anna University,Gujarat,Vadodara,Government,1981,A,2.0,3861,379.0,10.19,"B.Com, B.Pharm",Not Available,58.0,8.63,16.96,83.7,2.0,83308.0,61.1,2024-25
CLG00374,Indian Institute of Technology Ropar,Visvesvaraya Technological University,Andhra Pradesh,Tirupati,Autonomous,1953,A+,25.0,4152,187.0,22.2,"B.Tech, B.Com, BA, BBA",MBA,78.6,5.52,15.63,75.1,169.0,10000.0,84.8,2024-25
CLG00679,Loyola Institute of Management Studies,Punjab Technical University,Uttarakhand,Roorkee,Private,2003,Not Accredited,9.0,2483,119.0,20.87,"LLB, B.Pharm, B.Sc","M.Com, M.Arch, MBA, M.Tech",77.1,7.92,14.74,87.0,111.0,340654.0,80.9,2022-23
CLG00567,Loyola College of Commerce and Economics,Rajasthan Technical University,Telangana,Warangal,Government,1977,A++,68.0,1234,105.0,11.75,"BBA, LLB",Not Available,66.0,6.96,17.82,86.7,19.0,140439.0,60.7,2023-24
CLG01673,"Maharaja College of Arts, Science and Commerce",University of Delhi,Andhra Pradesh,Visakhapatnam,Autonomous,1982,B++,463.0,5852,475.0,12.32,B.Arch,Not Available,61.4,5.73,28.78,30.8,30.0,89683.0,100.0,2023-24
CLG00848,Vivekananda Polytechnic Institute,Sharda University,Goa,Margao,Private,1991,B,360.0,2517,165.0,15.25,"B.Com, B.Tech, B.Arch","M.Arch, M.Sc",60.8,7.73,17.2,45.2,9.0,322303.0,55.8,2023-24
CLG00461,Manipal Institute of Pharmacy,Sharda University,Kerala,Kochi,Autonomous,1958,A,94.0,4632,288.0,16.08,"B.Pharm, BBA, B.Tech","M.Com, M.Tech, M.Arch, MCA",73.6,8.97,13.83,23.7,25.0,104132.0,82.0,2024-25
CLG01438,National Institute of Technology Silchar,VIT University,Himachal Pradesh,Shimla,Deemed,1963,B++,246.0,2146,140.0,15.33,LLB,"M.Com, MA, M.Pharm",93.9,4.78,11.74,46.5,46.0,206071.0,100.0,2022-23
CLG01156,Ashoka Government Engineering College,Savitribai Phule Pune University,Puducherry,Puducherry,Private,1967,A++,386.0,3863,302.0,12.79,B.Tech,"MBA, M.Sc, LLM",85.6,11.23,23.25,37.9,62.0,333745.0,82.0,2022-23
CLG00040,Indian Institute of Technology Madras,Bharathiar University,Uttarakhand,Haldwani,Deemed,1978,A,192.0,3493,223.0,15.66,"BBA, B.Arch, B.Com, LLB","M.Sc, MA, MCA, LLM",57.7,7.36,16.84,48.5,26.0,191299.0,84.8,2023-24
CLG00435,Sri Venkateswara Institute of Technology and Science,Aligarh Muslim University,Maharashtra,Pune,Deemed,2022,A+,43.0,2742,186.0,14.74,B.Com,"M.Arch, MA",71.4,7.69,20.85,66.6,53.0,112110.0,97.0,2024-25
CLG00974,Maharaja Government Engineering College,VTU,Telangana,Warangal,Private,1988,B+,44.0,3483,165.0,21.11,B.Com,"MBA, M.Com, LLM",55.2,10.65,17.12,55.4,4.0,315863.0,82.8,2024-25
CLG01240,National Institute of Technology Calicut,Osmania University,Chandigarh,Chandigarh,Government,1984,A,397.0,6657,485.0,13.73,"LLB, B.Arch","M.Tech, M.Com, M.Pharm",32.9,5.51,7.17,70.6,11.0,38064.0,61.8,2023-24
CLG01008,Indian Institute of Technology Jodhpur,Lovely Professional University,Rajasthan,Jaipur,Deemed,1978,Not Accredited,247.0,1531,70.0,21.87,"BCA, B.Sc, BA, BBA, LLB","M.Pharm, M.Tech, MBA, M.Arch",67.7,6.93,19.5,66.0,61.0,230499.0,79.5,2022-23
CLG01580,Lady Shri Ram Government Engineering College,Dr. APJ Abdul Kalam Technical University,Rajasthan,Jodhpur,Autonomous,1998,B+,393.0,1497,75.0,19.96,"B.Sc, B.Tech, LLB","M.Tech, M.Sc",68.5,15.17,22.72,92.4,18.0,129849.0,74.4,2022-23
CLG01591,National Institute of Technology Rourkela,Calcutta University,Maharashtra,Pune,Government,1979,A,192.0,1042,124.0,8.4,"B.Tech, B.Arch, BBA, B.Com",Not Available,40.3,5.39,11.01,64.5,159.0,80704.0,74.0,2023-24
CLG01499,BITS College of Engineering and Technology,Anna University,Uttarakhand,Dehradun,Deemed,1989,A+,332.0,2977,158.0,18.84,"BBA, B.Tech",LLM,100.0,9.92,15.09,74.5,15.0,5734.0,87.2,2024-25
CLG00457,Ram Lal Anand Institute of Information Technology,Jadavpur University,Gujarat,Surat,Government,1959,B++,277.0,5309,465.0,11.42,"BCA, BBA","MA, M.Com",42.5,7.48,13.33,56.5,36.0,19031.0,73.0,2024-25
CLG00261,Thapar Institute of Higher Education,Guwahati University,Himachal Pradesh,Mandi,Private,2022,B++,325.0,2844,150.0,18.96,"BCA, B.Pharm, BBA",Not Available,41.1,14.21,31.86,54.9,6.0,276348.0,84.3,2023-24
CLG00036,Vellore School of Business Management,Bharathiar University,Odisha,Rourkela,Deemed,2010,B+,249.0,4780,306.0,15.62,B.Sc,"MA, MBA, MCA",65.1,5.92,14.1,76.9,17.0,119518.0,65.4,2024-25
CLG00828,BITS College of Engineering and Technology,Osmania University,Karnataka,Bengaluru,Government,1972,B+,396.0,3158,199.0,15.87,"B.Com, LLB, BBA",M.Tech,53.1,6.46,20.86,68.9,1.0,61790.0,92.9,2023-24
CLG00310,Vellore Institute of Management and Research,Sharda University,West Bengal,Durgapur,Private,2007,B+,157.0,2680,196.0,13.67,"LLB, B.Sc","M.Com, M.Sc, M.Arch",92.0,6.22,11.49,72.2,8.0,318550.0,100.0,2024-25
CLG00277,Indian Institute of Technology Delhi,Gujarat Technological University,Rajasthan,Jaipur,Private,1978,A,159.0,2660,317.0,8.39,"LLB, B.Com, B.Tech",Not Available,66.5,5.81,7.72,77.4,12.0,187565.0,77.8,2023-24
CLG00637,Hindu Institute of Applied Sciences,Mahatma Gandhi University,Punjab,Chandigarh,Private,2002,A,446.0,5318,490.0,10.85,"B.Sc, BCA","M.Tech, LLM, M.Arch, MA",71.7,5.03,24.74,53.6,2.0,293494.0,75.3,2022-23
CLG00655,Bishop Cotton Institute of Pharmacy,University of Mumbai,Chhattisgarh,Bhilai,Autonomous,1974,B,375.0,6813,822.0,8.29,"B.Com, BCA, BBA",Not Available,63.5,4.33,8.75,47.6,3.0,156229.0,85.4,2024-25
CLG00623,St. Stephen's School of Business Management,SRM Institute of Science and Technology,Andhra Pradesh,Vijayawada,Government,1990,B,57.0,3864,195.0,19.82,"B.Arch, BCA, B.Tech, B.Com",Not Available,61.5,9.45,13.23,20.5,3.0,44457.0,93.0,2023-24
CLG00845,"Ashoka College of Arts, Science and Commerce",Savitribai Phule Pune University,Kerala,Thiruvananthapuram,Private,2010,C,181.0,2761,114.0,24.22,"BBA, B.Arch, BA",MBA,60.1,6.38,21.67,81.1,67.0,108447.0,91.7,2024-25
CLG00394,Symbiosis Indian Institute of Technology,Utkal University,Chandigarh,Chandigarh,Deemed,2013,A+,363.0,4899,427.0,11.47,"BBA, B.Pharm, BA",MA,70.3,11.16,29.49,62.2,44.0,224609.0,67.7,2023-24
CLG00108,"Hindu College of Arts, Science and Commerce",Bangalore University,Jharkhand,Dhanbad,Private,2000,C,486.0,3812,180.0,21.18,"BBA, B.Tech",Not Available,33.2,6.82,11.55,45.0,25.0,221889.0,91.9,2023-24
CLG00350,National Institute of Technology Trichy,Dr. APJ Abdul Kalam Technical University,Puducherry,Puducherry,Deemed,1978,A,457.0,2607,207.0,12.59,"BBA, B.Tech, B.Pharm, B.Com","LLM, M.Sc, MA",64.9,7.48,23.91,15.2,162.0,302157.0,84.1,2024-25
CLG00525,Fergusson Institute of Information Technology,VIT University,Haryana,Hisar,Private,1965,Not Accredited,32.0,2827,174.0,16.25,"LLB, B.Tech, B.Sc, BBA, B.Com",MBA,74.3,4.56,11.51,86.9,28.0,30874.0,91.6,2022-23
CLG00785,Guru Nanak Institute of Management Studies,Manipal Academy of Higher Education,Puducherry,Puducherry,Private,2005,B+,200.0,6091,552.0,11.03,"B.Tech, BBA, B.Com, B.Pharm, BCA",Not Available,61.6,4.57,9.95,57.1,33.0,59080.0,94.5,2024-25
CLG00204,Bhavan's Government Polytechnic College,Andhra University,Odisha,Rourkela,Government,1951,A,336.0,2786,286.0,9.74,"BBA, B.Com, BA, B.Tech, LLB",Not Available,68.2,8.76,15.98,57.6,0.0,52236.0,99.2,2023-24
CLG01656,Sardar Patel Government Engineering College,Guwahati University,Telangana,Warangal,Deemed,2015,A,483.0,4219,444.0,9.5,"B.Tech, LLB","LLM, M.Com, MCA, M.Sc",60.2,10.05,17.92,40.1,5.0,317073.0,84.4,2024-25
CLG00022,National Institute of Technology Calicut,Savitribai Phule Pune University,Tamil Nadu,Trichy,Private,1990,A,259.0,2730,273.0,10.0,"BA, BBA, B.Tech, BCA, LLB",Not Available,82.8,7.77,11.83,68.1,138.0,255820.0,66.3,2024-25
CLG00403,National Institute of Technology Patna,Sharda University,Rajasthan,Udaipur,Government,2012,C,374.0,1912,88.0,21.73,"B.Com, BCA, B.Pharm",Not Available,53.4,6.2,15.64,47.3,2.0,65431.0,95.6,2023-24
CLG01108,Bhavan's Law College,Aligarh Muslim University,Kerala,Kozhikode,Private,1965,B+,368.0,3480,341.0,10.21,"B.Com, B.Sc, BBA","M.Com, LLM, M.Tech",52.8,9.09,10.94,57.3,54.0,150324.0,57.2,2022-23
CLG01155,Symbiosis Medical College,JNTU Hyderabad,Assam,Silchar,Autonomous,1952,A,247.0,3289,223.0,14.75,"BBA, B.Com, B.Tech",Not Available,81.7,12.57,22.09,45.6,7.0,75239.0,74.2,2024-25
CLG01440,Netaji Subhas Law College,Jadavpur University,Kerala,Chandigarh,Government,1988,Not Accredited,306.0,4018,206.0,19.5,"B.Tech, B.Pharm, B.Com, BBA, BCA","LLM, M.Sc",51.9,8.2,13.58,71.3,13.0,90041.0,80.5,2022-23
CLG00990,Hansraj College of Engineering and Technology,VIT University,Andhra Pradesh,Visakhapatnam,Government,2004,A+,93.0,2491,212.0,11.75,"BBA, B.Com","M.Arch, M.Pharm, MCA",76.1,4.12,14.12,49.8,129.0,38699.0,71.1,2024-25
CLG00742,Indian Institute of Technology Kharagpur,Lovely Professional University,Jharkhand,Ranchi,Autonomous,1972,B+,414.0,2002,91.0,22.0,B.Tech,Not Available,38.4,7.78,29.8,100.0,75.0,124857.0,81.2,2023-24
CLG01722,Ramaiah Medical College,Bharathiar University,Chhattisgarh,Bhilai,Government,1966,B,120.0,4886,214.0,22.83,B.Pharm,Not Available,97.0,4.58,23.18,58.4,20.0,68519.0,71.8,2023-24
CLG01311,Indian Institute of Technology Kharagpur,Bharathiar University,Karnataka,Hubballi,Private,1950,A+,163.0,3723,264.0,14.1,"B.Pharm, B.Arch, B.Com","M.Arch, MCA, M.Com, LLM",97.7,10.78,15.87,83.7,73.0,525602.0,73.5,2023-24
CLG01148,Presidency Law College,Savitribai Phule Pune University,Jammu And Kashmir,Srinagar,Deemed,1980,B++,91.0,3565,226.0,15.77,"LLB, B.Arch","M.Arch, M.Tech, M.Com",86.7,5.81,15.95,43.4,88.0,122093.0,71.1,2022-23
CLG00034,Dr. Ambedkar Institute of Management Studies,Utkal University,West Bengal,Durgapur,Private,1984,B+,468.0,4815,280.0,17.2,"B.Pharm, B.Arch, LLB, BCA","MA, M.Sc",79.9,5.7,13.26,67.3,44.0,304709.0,77.6,2023-24
CLG00788,Loyola National Institute of Technology,Mahatma Gandhi University,Odisha,Bhubaneswar,Government,1979,Not Accredited,486.0,4392,192.0,22.88,"BCA, LLB, BA, B.Pharm, B.Arch",Not Available,95.3,8.76,15.88,61.3,15.0,140439.0,88.4,2023-24
CLG01541,Sardar Patel Institute of Applied Sciences,Kurukshetra University,Himachal Pradesh,Shimla,Deemed,1992,B,62.0,632,32.0,19.75,"B.Pharm, B.Tech, B.Arch, BBA","LLM, M.Arch, M.Pharm, MCA",66.0,4.45,27.91,78.9,61.0,155429.0,72.3,2024-25
CLG00924,St. Stephen's Institute of Information Technology,Anna University,West Bengal,Kolkata,Autonomous,1954,C,406.0,4019,468.0,8.59,"BA, B.Arch, BCA, BBA, B.Com","M.Com, MBA",89.6,7.33,16.13,73.9,24.0,63793.0,81.2,2024-25
CLG01044,Sardar Patel Institute of Pharmacy,Jawaharlal Nehru University,Madhya Pradesh,Gwalior,Private,1950,B,420.0,3466,386.0,8.98,"BA, B.Pharm, LLB, B.Arch, B.Com","M.Sc, MA, LLM, M.Tech",81.0,5.07,10.34,80.1,7.0,270916.0,81.4,2024-25
CLG01763,National Institute of Technology Durgapur,Jawaharlal Nehru University,Jharkhand,Jamshedpur,Deemed,2007,A++,247.0,5058,281.0,18.0,"B.Tech, B.Sc, BA","M.Tech, M.Sc",71.9,9.53,14.15,98.1,5.0,118912.0,66.8,2022-23
CLG01244,Indian Institute of Technology Jodhpur,Jadavpur University,Chhattisgarh,Bhilai,Deemed,1994,C,129.0,3352,144.0,23.28,"B.Com, B.Arch, B.Pharm, B.Sc",Not Available,100.0,7.63,13.07,80.6,3.0,288432.0,90.9,2023-24
CLG00580,Indian Institute of Technology Patna,VTU,Gujarat,Ahmedabad,Private,2017,B++,133.0,4690,468.0,10.02,"B.Sc, BCA, BA, LLB, B.Pharm","LLM, MCA, M.Tech",77.5,8.6,18.19,63.8,7.0,164938.0,73.5,2023-24
CLG00482,Loyola Institute of Management Studies,Andhra University,Uttarakhand,Roorkee,Autonomous,1968,A,306.0,1418,79.0,17.95,"B.Tech, B.Sc","M.Arch, M.Sc, MBA",83.7,7.35,12.56,75.0,33.0,76076.0,66.9,2022-23
CLG00932,Lady Shri Ram Institute of Applied Sciences,Aligarh Muslim University,Rajasthan,Chandigarh,Government,1989,B+,59.0,2902,126.0,23.03,"B.Sc, LLB, BA, BBA, B.Arch",LLM,50.7,4.16,8.65,95.4,24.0,140439.0,71.7,2024-25
CLG00357,DAV College of Engineering and Technology,Mahatma Gandhi University,Bihar,Gaya,Government,1957,B+,97.0,2720,151.0,18.01,"BBA, BA",Not Available,63.9,8.82,16.89,66.6,5.0,10000.0,55.2,2024-25
CLG01686,KIIT Institute of Management and Research,Gujarat Technological University,Kerala,Kozhikode,Deemed,1993,A,116.0,5848,447.0,13.08,"BCA, B.Sc, LLB, BA",Not Available,79.9,6.44,17.11,86.4,7.0,205059.0,70.8,2024-25
